 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso
 8787710832170 ;SP ;LIMEIRA ;JARDIM IBIRAPUERA ;RUA MATHIAS COCARELLI, N. 150, Apto 21, BL 05 ;200.000,00;200.000,00;0.00;Apartamento, 0.00 de área total, 50.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710832170
 8555537908148 ;SP ;LIMEIRA ;RESIDENCIAL RUBI ;RUA SEBASTIAO TEIXEIRA, N. 110, Apto 72, BL 04  47° PAVIMENTO ;255.000,00;255.000,00;0.00;Apartamento, 0.00 de área total, 47.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537908148
 8555538965340 ;SP ;LIMEIRA ;RESIDENCIAL RUBI ;RUA SEBASTIAO TEIXEIRA, N. 110, Apto 62, BL 07 ;200.000,00;200.000,00;0.00;Apartamento, 0.00 de área total, 47.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538965340
 8787709844445 ;SP ;LIMEIRA ;FAZENDA DUAS BARRAS ;AVENIDA PEDRO PERISSOTTO, N. 2611, Apto 102, BL 03, PAV 01 ;197.000,00;197.000,00;0.00;Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709844445
 8787709450790 ;SP ;LIMEIRA ;JARDIM PRIMAVERA ;VIA GUILHERME DIBBERN, N. 6420, 0, J25AVENIDA PROJETADA 01A ;220.000,00;220.000,00;0.00;Casa, 0.00 de área total, 56.29 de área privativa, 200.83 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709450790
 8555539112103 ;SP ;LIMEIRA ;RESIDENCIAL COSTA VERDE ;AVENIDA MARCOS MANGINELLI, N. 391, Apto 501, BL 07, PAV 05 ;177.780,08;174.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539112103
 8787712850361 ;SP ;LIMEIRA ;VALE DAS ESMERALDAS ;RUA ANNA DELFINA DA SILVA, N. 088, Apto 103, BL 08 ;311.146,45;300.000,00;0.00;Apartamento, 0.00 de área total, 55.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712850361
 8787702966677 ;SP ;LIMEIRA ;PARQUE HIPPOLYTO ;RUA  RENATO KEHL, N. 401, Apto 41, BL 1, PAV 04 ;187.238,02;180.000,00;0.00;Apartamento, 0.00 de área total, 43.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702966677
 8555538877734 ;SP ;LIMEIRA ;RESIDENCIAL COSTA VERDE ;AVENIDA MARCOS MANGINELLI, N. 391, Apto 403, BL 14, PAV 04 ;180.056,13;170.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538877734
 1787701082076 ;SP ;LIMEIRA ;JARDIM PRIMAVERA ;AVENIDA PROJETADA 01A, N. 6240, LOTE 29, QUADRA E ;232.673,87;216.260,09;0.00;Casa, 0.00 de área total, 62.69 de área privativa, 257.88 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701082076
 1444419489366 ;SP ;LIMEIRA ;JARDIM IPANEMA ;RUA JOSE PINTARELLI (ANTIGA RUA CINCO), N. 522, LT 03, QD B ;344.303,97;295.000,00;0.00;Casa, 0.00 de área total, 78.60 de área privativa, 180.00 de área do terreno,  2 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419489366
 1444418673228 ;SP ;LINS ;RESIDENCIAL MORUMBI ;RUA VEREADOR MANOEL INOCENCIO DE CARVALHO N 215 SN, N. 215, RES ;503.820,74;943.000,00;46.58;Prédio, 0.00 de área total, 276.56 de área privativa, 300.00 de área do terreno,  3 qto(s), WC, 4 sala(s), 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418673228
 8787704870073 ;SP ;LINS ;RESIDENCIAL SANTANA ;RUA PAULO ANGELO MOREIRA DA SILVA, N. 30, LT 3 QD W ;97.778,11;165.000,00;40.75;Casa, 0.00 de área total, 45.47 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704870073
 10174931 ;SP ;LINS ;VILA IRMAOS ANDRADE ;AVENIDA ARQUITETO LUIS SAIA, N. SN ;734.765,40;1.200.000,00;38.77;Terreno, 0.00 de área total, 0.00 de área privativa, 6143.98 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10174931
 10196827 ;SP ;LINS ;JARDIM AMERICANO ;RUA JOAO MOREIRA DA SILVA, N. 00, Apto 32A ;165.322,22;270.000,00;38.77;Apartamento, 0.00 de área total, 76.67 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10196827
 1444418200443 ;SP ;LINS ;RESIDENCIAL HENRIQUE BERTIN ;RUA ERNESTO ZORMAN, N. 150, QD 08, LT 41 ;161.240,52;253.000,00;36.27;Casa, 0.00 de área total, 139.92 de área privativa, 230.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), sacada, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418200443
 8555535122058 ;SP ;LINS ;JARDIM MANOEL SCALFI ;RUA SEBASTIAO CAETANO LEAL, N. 67, LT 17, QD R ;104.211,10;116.000,00;10.17;Casa, 0.00 de área total, 45.47 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535122058
 8787704510476 ;SP ;LINS ;CHACARA FLORA ;RUA JADYR MARTINS FERREIRA, N. 235, LT 06, QD 23 ;134.000,00;134.000,00;0.00;Casa, 0.00 de área total, 43.44 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704510476
 8787710366420 ;SP ;LINS ;CHACARA FLORA ;AVENIDA GENERAL MILTON FERNANDES DE MELL, N. 55, Apto 05, RUA FRANCISCO MAZZOCO, RES PARQUE DAS ;127.000,00;127.000,00;0.00;Casa, 0.00 de área total, 43.44 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710366420
 8787704036766 ;SP ;LINS ;RESIDENCIAL SANTANA ;RUA AIRTON GONCALVES, N. 205, LT 41, QD Q ;140.000,00;140.000,00;0.00;Casa, 0.00 de área total, 45.47 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704036766
 8787710268924 ;SP ;LINS ;RESIDENCIAL PARQUE DAS FLORES ;RUA VOLUNTARIO VICENTE DO PRADO, N. 85, Apto ., QD 08, LT 08 ;124.585,83;124.585,83;0.00;Casa, 0.00 de área total, 43.44 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710268924
 1444420296711 ;SP ;LINS ;CENTRO ;RUA PEDRO DE TOLEDO, N. 1127, . ;1.275.128,11;722.000,00;0.00;Casa, 0.00 de área total, 260.00 de área privativa, 280.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 2 sala(s), 1 lavabo(s), DCE, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444420296711
 8787713451118 ;SP ;LINS ;RESIDENCIAL DALGINA RODRIGUES DA GRELA ;RUA CLEVERSON PERON FERRAZ, N. 360, QD O LT 15 ;153.746,63;70.000,00;0.00;Casa, 0.00 de área total, 43.85 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713451118
 8444421835819 ;SP ;LUIZIANIA ;CENTRO ;AVENIDA PALMIRA LEAO BITTENCOURT, N. 70, . ;81.964,82;140.000,00;41.46;Terreno, 0.00 de área total, 65.20 de área privativa, 224.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421835819
 10012237 ;SP ;MAIRINQUE ;DISTRITO INDUSTRIAL ;RUA D ORO, N. 201, Apto ., . ;1.595.688,29;3.157.000,00;49.46;Terreno, 0.00 de área total, 0.00 de área privativa, 12091.68 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10012237
 10195436 ;SP ;MAIRINQUE ;CANGUERINHA ;RUA LUIZ EDUARDO VIEIRA, N. 185 ;381.374,30;622.850,72;38.77;Casa, 0.00 de área total, 319.26 de área privativa, 260.50 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10195436
 1444418623310 ;SP ;MAIRINQUE ;LOT JARDIM VITORIA ;RUA ROMEU GUAZZELLI, N. 1450, . ;235.806,29;370.000,00;36.27;Casa, 0.00 de área total, 83.20 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418623310
 1444406112714 ;SP ;MAIRINQUE ;LOT JARDIM VITORIA ; RUA ANTONIO CARAMANTE, N. 877, QD 22 LT 14 ;379.000,00;379.000,00;0.00;Casa, 0.00 de área total, 116.00 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406112714
 1444409470786 ;SP ;MAIRINQUE ;LOT JARDIM VITORIA ; RUA MÁRIO DOS SANTOS BERNARDO, N. 479, LT 09 QD 43 ;284.879,88;284.879,88;0.00;Casa, 0.00 de área total, 112.50 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409470786
 1444416288530 ;SP ;MAIRINQUE ;LOT JARDIM VITORIA ; RUA BENJAMIM SIMÕES DA COSTA, N. 344, LT 21 QD 32 ;280.000,00;280.000,00;0.00;Casa, 0.00 de área total, 83.20 de área privativa, 125.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416288530
 1444419440812 ;SP ;MAIRIPORA ;JUNDIAIZINHO (TERRA PRETA) ;RUA DOIS, N. SN, LTS11 A 13 QDC ;528.174,23;850.000,00;37.87;Casa, 0.00 de área total, 150.67 de área privativa, 2477.00 de área do terreno,  5 qto(s), WC, 3 sala(s), 1 lavabo(s), cozinha, 4 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419440812
 1444402372738 ;SP ;MAIRIPORA ;LUIZ FAGUNDES ;EST DA MATA FRIA, N. SN, LT 13 QD 17 ;165.000,00;165.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 1000.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402372738
 8555518102206 ;SP ;MARILIA ;VEREADOR EDUARDO ANDRADE REIS ;RUA NELSON DO CARMO, N. 70, Apto 1, BL 13 ;71.910,86;143.000,00;49.72;Apartamento, 0.00 de área total, 42.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518102206
 1444414888785 ;SP ;MARILIA ;VILA REAL ;RUA DOMINGOS JORGE VELHO, N. 789, Apto 811, BL 08 ;80.996,39;150.000,00;46.01;Apartamento, 48.68 de área total, 45.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414888785
 8555513645503 ;SP ;MARILIA ;VEREADOR EDUARDO ANDRADE REIS ;RUA GERALDO GIOVANELLI, N. 67, Apto 4, BL 14 ;62.856,87;110.000,00;42.86;Apartamento, 0.00 de área total, 42.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555513645503
 1444418528651 ;SP ;MARILIA ;VILA REAL ;RUA DOMINGOS JORGE VELHO, N. 789, Apto 541, BL 5 ;77.499,28;135.000,00;42.60;Apartamento, 0.00 de área total, 45.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418528651
 8444428869816 ;SP ;MARILIA ;CONJUNTO HABITACIONAL PAULO LUCIO NOGUEI ;RUA RAIMUNDO GONCALVES FERREIRA ANTIGA RUA 01, N. 120, Apto 11G3, 1 ANDAR BL G3 ;57.312,86;99.000,00;42.11;Apartamento, 0.00 de área total, 45.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428869816
 10194906 ;SP ;MARILIA ;JARDIM DAVID LEUDER PEREIRA ALVES ;RUA PEDRO LAUREANO, N. 00, QD D, LT C4 ;57.312,86;99.000,00;42.11;Terreno, 0.00 de área total, 0.00 de área privativa, 320.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10194906
 8555520054191 ;SP ;MARILIA ;VEREADOR EDUARDO ANDRADE REIS ;RUA ALICE ROSA DA SILVA COSTA, N. 410, Apto 2, BL 14 ;79.360,41;137.000,00;42.08;Apartamento, 0.00 de área total, 42.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555520054191
 10194846 ;SP ;MARILIA ;JARDIM DAVID LEUDER PEREIRA ALVES ;RUA PEDRO LAUREANO, N. 00, QD D, LT C3 ;34.854,64;60.000,00;41.91;Terreno, 0.00 de área total, 0.00 de área privativa, 320.07 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10194846
 8787702853007 ;SP ;MARILIA ;JARDIM CALIFORNIA ;AVENIDA DOUTOR HERCULES GALLETTI, N. 98-A, Apto 301, BL 19 ;90.746,77;155.000,00;41.46;Apartamento, 0.00 de área total, 43.90 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702853007
 8555513918100 ;SP ;MARILIA ;VEREADOR EDUARDO ANDRADE REIS ;RUA NELSON DO CARMO, N. 65, Apto 1, BL 04 ;81.964,82;140.000,00;41.46;Apartamento, 0.00 de área total, 42.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555513918100
 8787701949736 ;SP ;MARILIA ;RESIDENCIAL SALVADOR ;RUA LOURIVAL PEREIRA LEAL, N. 48, . ;108.444,81;183.000,00;40.75;Casa, 0.00 de área total, 45.59 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701949736
 8787702015575 ;SP ;MARILIA ;RES SALVADOR BASSALO ;RUA ALCIDES DE FREITAS MIRANDA, N. 128, QD F LT 29 ;98.963,30;167.000,00;40.75;Casa, 0.00 de área total, 45.59 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702015575
 8555533912086 ;SP ;MARILIA ;JARDIM CALIFORNIA ;AVENIDA DOUTOR HERCULES GALLETTI, N. 450, Apto 403, BL 01 ;106.667,03;180.000,00;40.75;Apartamento, 0.00 de área total, 43.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555533912086
 8444417434520 ;SP ;MARILIA ;JARDIM SANTA ANTONIETA ;RUA ALCIDES JOAO ZAMBOM, N. 550, LT B, QD F ;105.481,84;178.000,00;40.75;Casa, 0.00 de área total, 56.70 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417434520
 8555536086780 ;SP ;MARILIA ;DISTRITO DE PADRE NO ;RUA 5, N. 307, LT 14, QD 19 ;106.800,00;178.000,00;40.00;Casa, 0.00 de área total, 45.47 de área privativa, 166.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536086780
 8787702358103 ;SP ;MARILIA ;DISTRITO PADRE NOBRE ;RUA JOSE ROBERTO IBANHEZ (ANTIGA RUA OITO), N. 294, LT 08, QD S ;87.000,00;145.000,00;40.00;Casa, 0.00 de área total, 45.59 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702358103
 1444417172802 ;SP ;MARILIA ;JARDIM TEOTONIO VILELA ;RUA PEDRO CHARUTO, N. 63, Apto 913, BL 09 ;56.165,27;93.000,00;39.61;Apartamento, 0.00 de área total, 45.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417172802
 8787713238279 ;SP ;MARILIA ;JARDIM CALIFORNIA ;RUA ABS YASBEK, N. 162, Apto 203, BL 07, VG 94 ;111.816,50;185.000,00;39.56;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713238279
 8444416416765 ;SP ;MARILIA ;MARILIA ;RUA MARIO BATAIOLA, N. 371, Apto 3, BLOCO B2 COND 01 ;41.390,42;68.310,00;39.41;Apartamento, 0.00 de área total, 45.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416416765
 1444417204623 ;SP ;MARILIA ;VILLA FLORA ;RUA PRESBITERO JONAS ALVES DA SILVA, N. SN, LT 19, QD L ;117.702,16;187.000,00;37.06;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417204623
 1444413919547 ;SP ;MARILIA ;JARDIM ESPLANADA ;RUA ANTONIO HERNANDEZ, N. 25, LT 27 QD 16 ;200.668,26;272.000,00;26.23;Casa, 0.00 de área total, 65.99 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444413919547
 8787712349840 ;SP ;MARILIA ;TERRAS DE SAO PAULO I ;RUA VALENTIM TEODORO DO SOUTO (ANTIGA RUA 5), N. 37, LT 11 QD G ;132.739,66;160.000,00;17.04;Casa, 0.00 de área total, 45.59 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712349840
 8555539156755 ;SP ;MARILIA ;JARDIM CALIFORNIA ;AVENIDA DOUTOR HERCULES GALLETTI, N. 260 A, Apto 303, BL 02 ;135.595,72;145.000,00;6.49;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539156755
 8555536065716 ;SP ;MARILIA ;PADRE NÓBREGA ;RUA 01, N. 221, QD 05 LT 14 ;160.000,00;160.000,00;0.00;Casa, 0.00 de área total, 45.47 de área privativa, 174.93 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536065716
 8555537567898 ;SP ;MARILIA ;DISTRITO DE PADRE NO ;RUA VITOR EUZEBIO DA SILVA, N. 205, CS 8 ;187.000,00;187.000,00;0.00;Casa, 0.00 de área total, 57.00 de área privativa, 128.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537567898
 8787712791306 ;SP ;MARILIA ;SERGIO ROIM ;RUA DR MERRY NICOLAS MARTINEZ RAMOS, N. 22, QD T ;180.000,00;180.000,00;0.00;Casa, 0.00 de área total, 45.49 de área privativa, 160.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712791306
